,Transect_Name,BarCount,SLType,WaveIndx,AveWavelength,BarDistance,BarDepth,NearshoreSlope,BW,CurveRatio,RecRate,RecRate_1,RecRate_2,RecRate_3,Class
1114,MI_10_1934,0,41,0.624119004860321,nan,186.563,2.583,-0.009,0.001,0.001,0.14,0.45454545454545453,0.45454545454545453,0.09090909090909091,0
1115,MI_10_1935,0,41,0.624119004860321,nan,186.563,-0.704,-0.009,10.927,0.001,0.14,0.45454545454545453,0.45454545454545453,0.09090909090909091,0
1116,MI_10_1936,0,41,0.624119004860321,nan,237.794,2.583,-0.009,0.001,0.001,0.14,0.25,0.5,0.25,1
1117,MI_10_1937,0,41,0.624119004860321,nan,186.563,2.583,-0.009,10.927,0.001,0.14,0.45454545454545453,0.45454545454545453,0.09090909090909091,0
1118,MI_10_1938,0,41,0.624119004860321,nan,186.563,2.583,-0.007,34.688,0.001,0.14,0.25,0.5,0.25,1
1119,MI_10_1939,0,41,0.624119004860321,nan,237.794,-0.704,-0.007,34.688,0.001,0.14,0.25,0.5,0.25,1
1120,MI_10_194,1,41,1.1222284358373245,nan,186.563,3.68,-0.02,10.927,-0.029,0.14,0.0625,0.875,0.0625,1
1121,MI_10_1940,0,41,0.624119004860321,nan,186.563,2.583,-0.009,34.688,0.001,0.14,0.45454545454545453,0.45454545454545453,0.09090909090909091,0
1122,MI_10_1941,0,51,0.624119004860321,nan,186.563,2.583,-0.009,34.688,0.001,0.14,0.42857142857142855,0.42857142857142855,0.14285714285714285,0
1123,MI_10_1942,0,51,0.624119004860321,nan,137.664,2.583,-0.009,34.688,0.001,0.14,0.125,0.75,0.125,1
1124,MI_10_1943,0,51,0.624119004860321,nan,186.563,-0.704,-0.009,10.927,0.001,0.14,0.42857142857142855,0.42857142857142855,0.14285714285714285,0
1125,MI_10_1944,0,51,0.624119004860321,nan,137.664,-0.704,-0.009,10.927,0.001,0.14,0.125,0.75,0.125,1
1126,MI_10_1945,0,51,0.624119004860321,nan,137.664,-0.704,-0.009,0.001,0.001,0.14,0.125,0.75,0.125,1
1127,MI_10_1946,0,51,0.624119004860321,nan,137.664,-0.704,-0.009,10.927,0.001,0.14,0.125,0.75,0.125,1
1128,MI_10_1947,0,51,0.624119004860321,nan,137.664,2.583,-0.009,10.927,0.001,0.14,0.125,0.75,0.125,1
1129,MI_10_1948,0,51,0.7049779853433096,nan,137.664,-0.704,-0.009,10.927,0.001,0.14,0.25,0.5,0.25,1
1130,MI_10_1949,0,51,0.7049779853433096,nan,186.563,-0.704,-0.009,0.001,0.001,0.14,0.25,0.5,0.25,1
1131,MI_10_195,1,41,1.1222284358373245,nan,186.563,3.68,-0.02,34.688,-0.029,0.14,0.0625,0.875,0.0625,1
1132,MI_10_1950,0,41,0.7049779853433096,nan,237.794,2.583,-0.011,0.001,0.001,0.14,0.25,0.5,0.25,1
1133,MI_10_1951,,41,0.7049779853433096,nan,nan,nan,-0.01,0.001,0.0,0.14,0.10526315789473684,0.5789473684210527,0.3157894736842105,1
1134,MI_10_1952,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.0,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1135,MI_10_1953,,41,0.7049779853433096,nan,nan,nan,-0.009,34.688,-0.0,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1136,MI_10_1954,,41,0.7049779853433096,nan,nan,nan,-0.009,34.688,-0.0,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1137,MI_10_1955,,41,0.7049779853433096,nan,nan,nan,-0.009,34.688,-0.0,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1138,MI_10_1956,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,-0.0,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1139,MI_10_1957,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,-0.029,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1140,MI_10_1958,,41,0.7049779853433096,nan,nan,nan,-0.009,34.688,-0.029,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1141,MI_10_1959,,41,0.7049779853433096,nan,nan,nan,-0.009,34.688,-0.029,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1142,MI_10_196,1,41,1.1222284358373245,nan,186.563,3.68,-0.02,10.927,-0.029,0.14,0.0625,0.875,0.0625,1
1143,MI_10_1960,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,-0.029,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1144,MI_10_1961,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,-0.029,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1145,MI_10_1962,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,-0.029,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1146,MI_10_1963,,41,0.7049779853433096,nan,nan,nan,-0.007,0.001,-0.029,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1147,MI_10_1964,,41,0.7049779853433096,nan,nan,nan,-0.009,0.001,-0.0,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1148,MI_10_1965,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,-0.0,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1149,MI_10_1966,,41,0.7049779853433096,nan,nan,nan,-0.007,0.001,-0.0,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1150,MI_10_1967,,41,0.7049779853433096,nan,nan,nan,-0.007,0.001,-0.0,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1151,MI_10_1968,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1152,MI_10_1969,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1153,MI_10_197,1,41,1.1454172271221472,nan,186.563,3.68,-0.02,0.001,-0.029,0.14,0.02857142857142857,0.45714285714285713,0.5142857142857142,2
1154,MI_10_1970,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1155,MI_10_1971,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1156,MI_10_1972,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1157,MI_10_1973,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1158,MI_10_1974,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1159,MI_10_1975,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1160,MI_10_1976,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1161,MI_10_1977,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1162,MI_10_1978,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.4,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1163,MI_10_1979,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.4,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1164,MI_10_198,1,41,1.1454172271221472,nan,186.563,3.68,-0.02,10.927,-0.029,0.14,0.02857142857142857,0.45714285714285713,0.5142857142857142,2
1165,MI_10_1980,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.4,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1166,MI_10_1981,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.4,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1167,MI_10_1982,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.4,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1168,MI_10_1983,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.4,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1169,MI_10_1984,,41,0.7049779853433096,nan,nan,nan,-0.007,91.558,-0.0,0.4,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1170,MI_10_1985,,41,0.7049779853433096,nan,nan,nan,-0.007,91.558,0.001,0.4,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1171,MI_10_1986,,41,0.7049779853433096,nan,nan,nan,-0.007,91.558,0.0,0.4,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1172,MI_10_1987,,41,0.7049779853433096,nan,nan,nan,-0.007,91.558,0.0,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1173,MI_10_1988,,41,0.7049779853433096,nan,nan,nan,-0.007,34.688,0.0,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1174,MI_10_1989,,41,0.7049779853433096,nan,nan,nan,-0.007,34.688,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1175,MI_10_199,2,41,1.1454172271221472,nan,137.664,3.68,-0.02,34.688,-0.029,0.14,0.25,0.5,0.25,1
1176,MI_10_1990,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1177,MI_10_1991,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1178,MI_10_1992,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1179,MI_10_1993,,41,0.7049779853433096,nan,nan,nan,-0.007,34.688,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1180,MI_10_1994,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1181,MI_10_1995,,41,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1182,MI_10_1996,,41,0.7049779853433096,nan,nan,nan,-0.007,0.001,0.001,0.14,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1183,MI_10_1997,,41,0.7049779853433096,nan,nan,nan,-0.01,0.001,-0.0,0.14,0.10526315789473684,0.5789473684210527,0.3157894736842105,1
1184,MI_10_1998,,41,0.7049779853433096,nan,nan,nan,-0.01,34.688,0.0,0.14,0.10526315789473684,0.5789473684210527,0.3157894736842105,1
1185,MI_10_1999,,41,0.7049779853433096,nan,nan,nan,-0.01,10.927,-0.0,0.14,0.10526315789473684,0.5789473684210527,0.3157894736842105,1
1186,MI_10_20,1,41,1.0941093411178204,nan,137.664,3.187,-0.02,10.927,0.0,0.14,0.05263157894736842,0.7368421052631579,0.21052631578947367,1
1187,MI_10_200,2,41,1.1454172271221472,nan,186.563,3.187,-0.02,10.927,-0.0,0.14,0.25,0.5,0.25,1
1188,MI_10_2000,,41,0.7049779853433096,nan,nan,nan,-0.01,0.001,-0.0,0.14,0.10526315789473684,0.5789473684210527,0.3157894736842105,1
1189,MI_10_2001,,41,0.7049779853433096,nan,nan,nan,-0.01,0.001,-0.0,0.14,0.10526315789473684,0.5789473684210527,0.3157894736842105,1
1190,MI_10_2002,,41,0.7049779853433096,nan,nan,nan,-0.01,0.001,0.0,0.14,0.10526315789473684,0.5789473684210527,0.3157894736842105,1
1191,MI_10_2003,,41,0.7049779853433096,nan,nan,nan,-0.011,0.001,0.001,0.14,0.16666666666666666,0.5,0.3333333333333333,1
1192,MI_10_2004,,41,0.7049779853433096,nan,nan,nan,-0.01,0.001,0.001,0.14,0.10526315789473684,0.5789473684210527,0.3157894736842105,1
1193,MI_10_2005,,41,0.7049779853433096,nan,nan,nan,-0.012,0.001,-0.0,0.14,0.2,0.4,0.4,1
1194,MI_10_2006,,41,0.7049779853433096,nan,nan,nan,-0.011,0.001,-0.0,0.14,0.16666666666666666,0.5,0.3333333333333333,1
1195,MI_10_2007,,41,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.0,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1196,MI_10_2008,,41,0.7049779853433096,nan,nan,nan,-0.01,0.001,0.001,0.14,0.10526315789473684,0.5789473684210527,0.3157894736842105,1
1197,MI_10_2009,,41,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.001,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1198,MI_10_201,1,41,1.1454172271221472,nan,186.563,3.68,-0.02,34.688,-0.0,0.14,0.02857142857142857,0.45714285714285713,0.5142857142857142,2
1199,MI_10_2010,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.001,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1200,MI_10_2011,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.001,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1201,MI_10_2012,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.001,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1202,MI_10_2013,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.001,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1203,MI_10_2014,,41,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.0,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1204,MI_10_2015,,41,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.001,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1205,MI_10_2016,,41,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.001,-2.19001,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1206,MI_10_2017,,41,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.001,-2.19001,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1207,MI_10_2018,,41,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.001,-2.19001,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1208,MI_10_2019,,41,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.001,-2.19001,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1209,MI_10_202,1,41,1.1454172271221472,nan,186.563,3.68,-0.02,10.927,-0.029,0.14,0.02857142857142857,0.45714285714285713,0.5142857142857142,2
1210,MI_10_2020,,41,0.7049779853433096,nan,nan,nan,-0.007,0.001,0.0,-2.19001,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1211,MI_10_2027,,41,0.7049779853433096,nan,nan,nan,-0.007,0.001,0.001,-2.19001,0.07317073170731707,0.6829268292682927,0.24390243902439024,1
1212,MI_10_2028,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.001,-2.19001,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1213,MI_10_2029,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.0,-2.19001,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1214,MI_10_203,1,41,1.1454172271221472,nan,186.563,3.68,-0.02,10.927,-0.029,0.14,0.02857142857142857,0.45714285714285713,0.5142857142857142,2
1215,MI_10_2030,,41,0.7049779853433096,nan,nan,nan,-0.009,34.688,-0.029,-2.19001,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1216,MI_10_2031,,41,0.7049779853433096,nan,nan,nan,-0.009,34.688,-0.0,-2.19001,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1217,MI_10_2032,,41,0.7049779853433096,nan,nan,nan,-0.009,91.558,-0.029,-2.19001,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1218,MI_10_2033,,41,0.7049779853433096,nan,nan,nan,-0.01,34.688,-0.029,-2.19001,0.10526315789473684,0.5789473684210527,0.3157894736842105,1
1219,MI_10_2034,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,-0.029,-2.19001,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1220,MI_10_2035,,41,0.7049779853433096,nan,nan,nan,-0.01,34.688,-0.029,0.14,0.10526315789473684,0.5789473684210527,0.3157894736842105,1
1221,MI_10_2036,,41,0.7049779853433096,nan,nan,nan,-0.009,34.688,-0.029,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1222,MI_10_2037,,51,0.7049779853433096,nan,nan,nan,-0.01,91.558,-0.0,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1223,MI_10_2038,,51,0.7049779853433096,nan,nan,nan,-0.01,91.558,-0.0,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1224,MI_10_2039,,51,0.7049779853433096,nan,nan,nan,-0.01,34.688,-0.0,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1225,MI_10_204,1,41,1.1454172271221472,nan,186.563,3.68,-0.257,10.927,-0.029,0.14,0.16666666666666666,0.5,0.3333333333333333,1
1226,MI_10_2040,,51,0.7049779853433096,nan,nan,nan,-0.01,34.688,0.0,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1227,MI_10_2041,,51,0.7049779853433096,nan,nan,nan,-0.01,34.688,0.0,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1228,MI_10_2042,,51,0.7049779853433096,nan,nan,nan,-0.01,10.927,0.001,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1229,MI_10_2043,,51,0.7049779853433096,nan,nan,nan,-0.01,10.927,0.001,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1230,MI_10_2044,,51,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.0,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1231,MI_10_2045,,51,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.0,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1232,MI_10_2046,,51,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.0,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1233,MI_10_2047,,51,0.7049779853433096,nan,nan,nan,-0.009,34.688,0.0,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1234,MI_10_2048,,51,0.7049779853433096,nan,nan,nan,-0.009,34.688,0.001,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1235,MI_10_2049,,51,0.7049779853433096,nan,nan,nan,-0.009,34.688,0.0,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1236,MI_10_205,1,41,1.1454172271221472,nan,186.563,3.68,-0.02,10.927,-0.029,0.14,0.02857142857142857,0.45714285714285713,0.5142857142857142,2
1237,MI_10_2050,,51,0.7049779853433096,nan,nan,nan,-0.009,34.688,0.0,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1238,MI_10_2051,,51,0.7049779853433096,nan,nan,nan,-0.009,34.688,0.0,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1239,MI_10_2052,,51,0.7049779853433096,nan,nan,nan,-0.009,34.688,0.0,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1240,MI_10_2053,,51,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.0,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1241,MI_10_2054,,41,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.0,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1242,MI_10_2055,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.0,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1243,MI_10_2056,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.0,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1244,MI_10_2057,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.0,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1245,MI_10_2058,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.0,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1246,MI_10_2059,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.001,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1247,MI_10_206,1,41,1.1454172271221472,nan,186.563,3.68,-0.02,10.927,-0.029,0.14,0.02857142857142857,0.45714285714285713,0.5142857142857142,2
1248,MI_10_2060,,41,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.001,0.14,0.38636363636363635,0.5909090909090909,0.022727272727272728,1
1249,MI_10_2061,,51,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.001,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1250,MI_10_2062,,51,0.7049779853433096,nan,nan,nan,-0.01,91.558,0.001,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1251,MI_10_2063,,51,0.7049779853433096,nan,nan,nan,-0.009,91.558,0.001,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1252,MI_10_2064,,51,0.7049779853433096,nan,nan,nan,-0.009,91.558,0.001,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1253,MI_10_2065,,51,0.7049779853433096,nan,nan,nan,-0.009,34.688,0.001,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1254,MI_10_2066,,51,0.7049779853433096,nan,nan,nan,-0.009,34.688,0.001,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1255,MI_10_2067,,51,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.001,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1256,MI_10_2068,,51,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.001,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1257,MI_10_2069,,51,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.001,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1258,MI_10_207,1,41,1.1454172271221472,nan,186.563,3.68,-0.02,10.927,-0.029,0.14,0.02857142857142857,0.45714285714285713,0.5142857142857142,2
1259,MI_10_2070,,51,0.7049779853433096,nan,nan,nan,-0.007,0.001,0.001,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1260,MI_10_2071,,51,0.7049779853433096,nan,nan,nan,-0.009,0.001,0.001,0.14,0.03225806451612903,0.9354838709677419,0.03225806451612903,1
1261,MI_10_2072,,51,0.7049779853433096,nan,nan,nan,-0.007,0.001,0.001,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1262,MI_10_2073,,51,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1263,MI_10_2074,,51,0.7049779853433096,nan,nan,nan,-0.007,10.927,0.001,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1264,MI_10_2075,,51,0.7049779853433096,nan,nan,nan,-0.007,0.001,0.001,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1265,MI_10_2076,,51,0.7049779853433096,nan,nan,nan,-0.007,0.001,0.001,0.14,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
1266,MI_10_2077,,51,0.7049779853433096,nan,nan,nan,-0.013,0.001,-0.0,0.14,0.25,0.5,0.25,1
1267,MI_10_2078,,51,0.7049779853433096,nan,nan,nan,-0.015,10.927,0.001,0.14,0.3333333333333333,0.5,0.16666666666666666,1
1268,MI_10_2079,,51,0.7049779853433096,nan,nan,nan,-0.015,34.688,0.001,0.14,0.3333333333333333,0.5,0.16666666666666666,1
1269,MI_10_208,1,41,1.1454172271221472,nan,186.563,3.68,-0.02,10.927,-0.029,0.14,0.02857142857142857,0.45714285714285713,0.5142857142857142,2
1270,MI_10_2080,,40,0.7049779853433096,nan,nan,nan,-0.015,34.688,0.001,0.14,0.25,0.5,0.25,1
1271,MI_10_2081,,40,0.7049779853433096,nan,nan,nan,-0.013,34.688,0.001,0.14,0.4,0.4,0.2,0
1272,MI_10_2082,,40,0.7049779853433096,nan,nan,nan,-0.011,34.688,0.0,0.14,0.5,0.3333333333333333,0.16666666666666666,0
1273,MI_10_2083,,40,0.7049779853433096,nan,nan,nan,-0.01,34.688,0.0,0.14,0.5,0.4,0.1,0
1274,MI_10_2084,,40,0.7049779853433096,nan,nan,nan,-0.01,34.688,0.001,0.14,0.5,0.4,0.1,0
1275,MI_10_2085,,40,0.7049779853433096,nan,nan,nan,-0.01,0.001,0.001,0.14,0.5,0.4,0.1,0
1276,MI_10_2086,,40,0.7049779853433096,nan,nan,nan,-0.009,10.927,0.001,0.14,0.2222222222222222,0.6666666666666666,0.1111111111111111,1
1277,MI_10_2087,,40,0.7049779853433096,nan,nan,nan,-0.009,34.688,0.0,0.14,0.2222222222222222,0.6666666666666666,0.1111111111111111,1
1278,MI_10_2088,,40,0.7049779853433096,nan,nan,nan,-0.007,34.688,0.0,0.14,0.5333333333333333,0.4,0.06666666666666667,0
1279,MI_10_2089,,40,0.7049779853433096,nan,nan,nan,-0.007,10.927,-0.0,0.14,0.5333333333333333,0.4,0.06666666666666667,0
1280,MI_10_209,1,41,1.1454172271221472,nan,186.563,3.68,-0.02,10.927,-0.029,0.14,0.02857142857142857,0.45714285714285713,0.5142857142857142,2
